,PUBCHEM_CID,smile_1851,p450-cyp2d6-Potency
233,3232722,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,5.01187
234,3232727,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)CC4=CC=C(C=C4)C#N,12.5893
235,3232729,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)CC4=CC=CC=C4,0.0501187
236,3232732,CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)C3=CC=C(C=C3)OC,19.9526
237,3232734,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CNC1,10
238,3232736,COC1=CC=CC=C1CCN2C(=O)C=NC3=CN=CN=C32,25.1189
239,3232737,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,25.1189
240,3232738,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=NC=CC=N4,12.5893
241,3232739,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C=N3)CCC4=CC=CC=C4,15.8489
242,3232743,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=NC=C4,15.8489
243,3232745,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,10
244,3232746,COC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,12.5893
245,3232747,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4)OC,10
246,3232748,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3OC,39.8107
247,3232751,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)OC4=CC=CC=C4,19.9526
248,3232752,C1CN(CCC12CCN(CC2)C(=O)C3=CSN=N3)C4=CC=CC=N4,19.9526
249,3232755,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3N4CCOCC4,15.8489
250,3232763,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,19.9526
251,3232764,COC1=CC=C(C=C1)N2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,39.8107
252,3232767,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)C4=CC=NC=C4,10
253,3232768,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC=N4,12.5893
254,3232769,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=CC=N4,25.1189
255,3232771,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)F,25.1189
256,3232772,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,19.9526
257,3232775,COC1=CC=CC=C1CNC2=NC=NC=C2C3=COC=C3,19.9526
258,3232776,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,1.99526
259,3232777,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCC4=CC=CC=C4,10
260,3232778,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=NC=CN=C4,1.99526
261,3232779,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CC=C3,31.6228
262,3232780,C1C[C@@]2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CC=CO4,19.9526
263,3232781,CS(=O)(=O)N1CCC2(CCN(CC2)C3=CC=CC=N3)CC1,39.8107
264,3232785,COC(=O)N1CCC[C@]2(C1)CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4,1.99526
265,3232786,C1=CSC(=C1)CNC2=NC=NC=C2C3=COC=C3,15.8489
266,3232787,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,39.8107
267,3232790,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)C,1.99526
268,3232792,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC#N,0.158489
269,3232797,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4)C(=O)N,39.8107
270,3232799,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,25.1189
271,3232800,COC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CS3,15.8489
272,3232803,CC(C)CN1CC2(C1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3,1.58489
273,3232804,COC(=O)N1CCC2(CCCN(C2)CC3=CC=CC=C3)CC1,10
274,3232805,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)CC2,25.1189
275,3232806,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4,12.5893
276,3232807,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)OC3=CC=CC=C3,19.9526
277,3232815,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N)OC,12.5893
278,3232816,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)S(=O)(=O)C,0.316228
279,3232817,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCC3=CN=CC=C3,19.9526
280,3232818,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CSN=N4,6.30957
281,3232820,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,15.8489
282,3232822,C1=CC2=C(C=C1C3=COC=C3)C(=NC=N2)N4C=CN=C4,39.8107
283,3232823,CN(C)C1=NC(=NC2=CC=CC=C21)C3=COC=C3,39.8107
284,3232824,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,10
285,3232828,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)NC4=CC(=CC=C4)OC,39.8107
286,3232829,C1COCCN1CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C#N,10
287,3232831,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=CC=C4,19.9526
288,3232832,CN(C)CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=C(C=C(C=C4)OC)OC,1.25893
289,3232833,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=CS3)OC4=CC=CC=C4,31.6228
290,3232834,C1CN(CCC12CCN(CC2)C(=O)NC3=CC=CC(=C3)C#N)C(=O)C4=CSN=N4,15.8489
291,3232838,C1CN(CCC12CCN(CC2)C(=O)C3=CC=NC=C3)CC4=NC=CS4,15.8489
292,3232839,C1=CC=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4,10
293,3232841,COC1=CC=C(C=C1)NC(=O)N2CCC3(CC2)CCN(CC3)S(=O)(=O)C4=CC=CC=C4,25.1189
294,3232842,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=NC=C(N=C4)C,39.8107
295,3232843,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCC3=C(C=C(C=C3)OC)OC,39.8107
296,3232844,C1CNCCC12CCN(CC2)C(=O)NC3=CC(=CC=C3)F,12.5893
297,3232845,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C(=O)NC4=CC=CC=C4,19.9526
298,3232846,C1C[C@@]2(CCN(C2)C3=CC=CC=C3)CNC1,10
299,3232848,CC1=CC=CC=C1C2=CN=CN=C2NCCC3=CN=CN3,12.5893
300,3232850,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)C,2.51189
301,3232851,C1CNCCC12CCN(CC2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,25.1189
302,3232854,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC(=C4)C#N)NC5=CC=CC=C5,1
303,3232857,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C[C@H]4CCCO4,0.0630957
304,3232862,CN(CC1=CC=CO1)C2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,10
305,3232864,C1CN(CCC12CCN(CC2)C(=O)C3=NC=CN=C3)CC4=CC=C(C=C4)C#N,5.01187
306,3232866,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)OC,3.98107
307,3232868,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CCC5=CC=CC=C5)N6CCNCC6,39.8107
308,3232871,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NC4CC4,7.94328
309,3232872,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CC=CC=C4Cl,12.5893
310,3232877,C1CN(CCC12CCN(CC2)C(=O)C3=CSN=N3)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,5.01187
311,3232880,COCC(=O)N1CCC2(CCN(CC2)C3=CC=C(C=C3)C4=CC=CC=C4)CC1,19.9526
312,3232881,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NC3=CC=CC=C3,39.8107
313,3232882,COC1=CC=C(C=C1)C(=O)N2CCC[C@]3(C2)CCN(C3)CC4=CC=CC=C4OC,0.794328
314,3232883,C1C[C@@]2(CCN(C2)CC3=NC=CS3)CN(C1)C(=O)C4=CSN=N4,5.01187
315,3232885,CC1=CC=CC=C1C2=CN=CN=C2N(C)CC3=CC=CO3,19.9526
316,3232886,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC(=CC=C3)NS(=O)(=O)C)OC,25.1189
317,3232887,CNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3Cl,39.8107
318,3232889,C1CN(CCC12CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5,2.51189
319,3232890,COC1=CC=CC(=C1)C2=CN=CN=C2NCCN3CCOCC3,10
320,3232891,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F)N5CCNCC5,39.8107
321,3232893,CC1=CN=C(C=N1)CNC2=NC=NC=C2C3=CC4=C(C=C3)OCO4,19.9526
322,3232894,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,25.1189
323,3232895,CC1=CC=CC=C1C2=CC(=NC=N2)NCC3=C(C=C(C=C3)OC)OC,15.8489
324,3232896,COC1=CC=C(C=C1)C(=O)N2CCC[C@]3(C2)CCN(C3)C4=NC=CC=N4,39.8107
325,3232897,C1C[C@@]2(CCN(C2)C3=CC=CC=N3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,19.9526
326,3232901,C1=CC=C(C(=C1)C2=CC(=NC=N2)NCC3=CN=CC=C3)C(F)(F)F,25.1189
327,3232903,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC(=C3)C#N,19.9526
328,3232904,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N,25.1189
329,3232905,CC(C)CN1CC2(C1)CCN(CC2)C(=O)C3=CC=CO3,2.51189
330,3232909,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3C(F)(F)F,10
331,3232912,C1CC2(CCNCC2)CN(C1)CC3=CC=NC=C3,25.1189
332,3232915,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3OC,12.5893
333,3232916,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)N(C)CC3=CC=CO3,0.794328
334,3232917,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC=CC(=N2)NC3=CC=C(C=C3)F,39.8107
335,3232918,CC(=O)N1CCC2(CC1)CN(C2)C3=CC=CC(=C3)C4=CC=CC=C4,19.9526
336,3232920,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CC5=C(C=C4)OCO5,3.98107
337,3232921,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,10
338,3232928,CN1CCN(CC1)C2=NC=NC3=C2C=C(C=C3)C4=COC=C4,15.8489
339,3232929,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCC#N,0.501187
340,3232934,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CN=CC=C3,25.1189
341,3232936,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)OC)OC,19.9526
342,3232937,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5)CC2,10
343,3232939,C1C[C@@]2(CCN(C2)C3=CC=NC=C3)CN(C1)C(=O)OC4=CC=CC=C4,19.9526
344,3232947,C1=CC=C(C=C1)CCC2=NC3=CN=CN=C3N(C2=O)CCN,12.5893
345,3232949,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC(=CC=C5)OC,19.9526
346,3232951,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,3.16228
347,3232953,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC4=C(C=C3)OCO4,1.25893
348,3232954,COC1=CC=CC(=C1)C2=CN=CN=C2NCCC3=CN=CN3,7.94328
349,3232956,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)CCC#N,15.8489
350,3232957,CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CC=C(C=C3)OC,15.8489
351,3232958,COC1=CC=CC(=C1)C2=CN=CN=C2NC3=CC=CC=C3,12.5893
352,3232959,CNC1=NC=NC=C1C2=CC=CC=C2C(F)(F)F,39.8107
353,3232960,CC1=CN=C(C=N1)CNC2=NC=NC=C2C3=CC(=CC=C3)OC,15.8489
354,3232961,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C4=NC=CC=N4,15.8489
355,3232962,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NCC3=C(C=C(C=C3)OC)OC,12.5893
356,3232965,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4=CC=CC=C4,0.1
357,3232966,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4CCOCC4,7.94328
358,3232971,CC(=O)NCCNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3Cl,15.8489
359,3232972,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=CC=CC=C3OC,1.58489
360,3232977,C1CN(CCC12CN(C2)C3=CC=CC=N3)C(=O)C4=CC=NC=C4,31.6228
361,3232978,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=CC=C3)OC4=CC=C(C=C4)OC,39.8107
362,3232979,C1=CC=C(C=C1)CNC2=NC=NC=C2C3=COC=C3,19.9526
363,3232981,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC4=C(C=C3)OCO4,12.5893
364,3232982,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=C(C=C(C=C3)OC)OC,10
365,3232983,CC(=O)NCCNC1=NC=NC=C1C2=CC=CC=C2CN(C)C,39.8107
366,3232984,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)CC4=CC=NC=C4,7.94328
367,3232985,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)Cl,39.8107
368,3232987,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4=CC=CC=C4,2.51189
369,3232988,CC1=C(C(=NO1)C)C2=CN=CN=C2N3CCN(CC3)C,39.8107
370,3232989,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=CN=CC=C3,3.16228
371,3232992,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CC=CC=C3OC,3.98107
372,3232994,CC(=O)N1CCC2(CCN(CC2)CC3=CC=CC=C3OC)CC1,5.01187
373,3232996,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CC=CC=C4OC,12.5893
374,3233002,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)CC4=CC=NC=C4)CC2,7.94328
375,3233005,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC=C4)F,25.1189
376,3233006,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,12.5893
377,3233007,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4,31.6228
378,3233010,COC(=O)N1CCC2(CC1)CN(C2)C3=CC=CC=N3,10
379,3233012,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,1.58489
380,3233013,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)Cl)CCC#N,0.1
381,3233016,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3OC)OC,3.98107
382,3233017,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C(F)(F)F,10
383,3233018,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3Cl,15.8489
384,3233021,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=NC=CC=N4,31.6228
385,3233024,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)C[C@H]3CCCO3,39.8107
386,3233025,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)C5=CC=CC=C5,25.1189
387,3233026,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,19.9526
388,3233027,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC=NC=C5,1.99526
389,3233028,C1COCCN1CCNC2=NC(=NC=C2)C3=CC=CC=C3C(F)(F)F,12.5893
390,3233029,CN(C)CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N4CCOCC4,12.5893
391,3233030,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4OC,19.9526
392,3233032,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC4=C(C=C3)OCO4,6.30957
393,3233036,COCC(=O)N1CCC2(CCCN(C2)C3=CC=CC=N3)CC1,39.8107
394,3233037,CC(=O)N1CCC2(CC1)CN(C2)C(=O)NC3=CC=C(C=C3)OC,12.5893
395,3233040,COCC(=O)N1CCC2(CC1)CN(C2)C3=CC=NC=C3,25.1189
396,3233041,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4)C(F)(F)F,39.8107
397,3233043,C1=CC=C(C(=C1)C2=NC=CC(=N2)NCC3=CC=CS3)C(F)(F)F,25.1189
398,3233044,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=CN=C2NC3=CC=C(C=C3)F,19.9526
399,3233047,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,15.8489
400,3233048,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=C(C=C(C=C4)OC)OC,10
401,3233049,CC1=CC=CC=C1C2=CN=CN=C2NCC3=NC=C(N=C3)C,12.5893
402,3233050,COC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3,15.8489
403,3233051,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)CC4=CC=NC=C4,6.30957
404,3233053,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4,1.99526
405,3233055,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)CC4=CC=C(C=C4)C#N,10
406,3233057,CN(C)CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,1.99526
407,3233060,COC1=CC=C(C=C1)NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)OC4=CC=CC=C4,7.94328
408,3233064,CC(=O)N1CCC2(CCCN(C2)C(=O)NC3=CC=CC(=C3)C#N)CC1,25.1189
409,3233069,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CC4=C(C=C3)OCO4)OC,10
410,3233071,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CC=CC=C3C(F)(F)F,25.1189
411,3233072,CC(=O)NCCNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3OC,19.9526
412,3233073,C1CN(CCC12CCN(CC2)C(=O)C3=CC=NC=C3)C4=NC=CC=N4,15.8489
413,3233074,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3OC,39.8107
414,3233075,CNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3CN(C)C,3.98107
415,3233077,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NCC3=CN=CC=C3,6.30957
416,3233079,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C(=O)NC4=CC(=CC=C4)F,12.5893
417,3233080,C1CN(CCC12CN(C2)C3=CC=CC=N3)C(=O)C4=CC=CO4,15.8489
418,3233084,C1=CC(=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3)C#N,12.5893
419,3233086,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)C(=O)OC,3.16228
420,3233087,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC4=C(C=C3)OCO4,12.5893
421,3233088,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC(=CC=C5)F,12.5893
422,3233093,C1C[C@@]2(CCN(C2)C3=NC=CC=N3)CNC1,7.94328
423,3233094,C1=CC=C(C=C1)CNC2=NC(=NC=C2)C3=COC=C3,19.9526
424,3233095,COC1=CC=CC(=C1)C2=CN=CN=C2NCC3=CC=CS3,19.9526
425,3233098,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C4=CC=C(C=C4)C5=CC=CC=C5,12.5893
426,3233106,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CC=CC(=C4)C#N,31.6228
427,3233109,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCCN3CCOCC3,39.8107
428,3233111,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C(=O)NC4=CC=CC(=C4)C#N,39.8107
429,3233113,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC4=C(C=C3)OCO4,1.99526
430,3233116,COC1=CC=C(C=C1)C(=O)N2CCC3(CCCN(C3)C4=NC=CC=N4)CC2,31.6228
431,3233117,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4CCOCC4,12.5893
432,3233118,CS(=O)(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=CC=C3,3.16228
433,3233120,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC(=C4)C#N,10
434,3233128,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NCCC3=CNC4=C3C=C(C=C4)OC,19.9526
435,3233135,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)N4CCNCC4,10
436,3233138,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)CC4=CC=CC=C4,3.98107
437,3233144,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC(=C4)C#N,12.5893
438,3233146,COC1=CC=CC=C1C2=CN=CN=C2NC3=CC=C(C=C3)F,15.8489
439,3233147,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NCC3=C(C=C(C=C3)OC)OC,2.51189
440,3233149,CNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3CN(C)C,10
441,3233150,CC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=CC=C3,39.8107
442,2474854,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NCC4=CC=CS4,6.30957
443,3233151,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3OC,1.58489
444,3233152,CN1C=CC=C1C(=O)N2CCC[C@]3(C2)CCN(C3)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,3.98107
445,3233156,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,7.94328
446,3233157,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=COC=C3)OC,12.5893
447,3233159,CNC1=NC(=NC=C1)C2=CC=CC=C2OC,5.01187
448,3233161,C1=CC=C(C(=C1)C2=CN=CN=C2NCCC3=CN=CN3)Cl,3.98107
449,3233163,C1COCCN1CCNC2=NC=NC(=C2)C3=CC=CC=C3C(F)(F)F,39.8107
450,3233166,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)CCOC,0.1
451,3233172,C1C[C@@]2(CCN(C2)C(=O)NC3=CC(=CC=C3)F)CN(C1)C(=O)OC4=CC=CC=C4,19.9526
452,805524,C1COCCN1CCNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,10
453,3233173,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)C4=CC=C(C=C4)OC,0.158489
454,3233175,CNC1=NC(=NC2=CC=CC=C21)C3=CN=CC=C3,39.8107
455,3233177,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=C(C=C4)F)F,15.8489
456,3233180,CC(=O)NCCNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3C(F)(F)F,19.9526
457,3233185,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=C(C=C3)N(C)C,10
458,3233190,C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCCC4=CN=CN4,2.51189
459,3233192,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CN=CC=C3,25.1189
460,3233198,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)CC(C)C,19.9526
461,3233204,CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)C3=CC(=CC=C3)F,5.01187
462,3233205,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=CS4,19.9526
463,3233210,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC=NC=C4,19.9526
464,3233211,C1=CC=C(C=C1)CCN2C(=O)C=NC3=CN=C(N=C32)OCC4=CC=CC=C4,31.6228
465,3233213,CN1CCN(CC1)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0.251189
466,3233214,C1CN(CCC12CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)C5=CSN=N5,12.5893
