,PUBCHEM_CID,smile_1851,p450-cyp3a4-Potency
225,135415414,C1=COC(=C1)CNC(=O)CSC2=NC3=C(C(=CC(=N3)C4=CC=CS4)C(F)(F)F)C(=O)N2,14.1254
226,2079240,CC1=CC=C(O1)/C=C/C2=CC3=C(C(C2)(C)C)SC(=C3C#N)NC(=O)CSC4=NNC(=N4)N,14.1254
227,2426783,COC1=CC=C(C=C1)CN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5=CC=CO5)N,11.2202
228,2998010,CC1=CC(=C(N1CC=C)C)C(=O)CN2C(=O)C3=CC=CC=C3C2=O,2.81838
229,2161188,CC1=CC(=C(N1CCC2=CC=C(C=C2)F)C)C(=O)CSC3=NN=C(S3)N,0.316228
230,2368566,CCOC(=O)C1=C(N=C(S1)N(CC2=CC=CC=C2)C(=O)CN3C(=O)CN(C3=O)C)C,12.5893
231,2998040,CC(C(=O)NCC1=CC2=C(C=C1)OCO2)N3C4=CC=CC5=C4C(=CC=C5)S3(=O)=O,0.316228
232,2537506,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CSCC3=C(ON=C3C)C)C,3.98107
233,2998057,CC1=C(C(=CC=C1)C(=O)C2=CC=CC=C2C(=O)O)O,25.1189
234,135415419,CCCCC1=NNC2=C1/C(=N/O)/CC(C2)C3=CC=CC=C3,12.5893
235,350843,CC1CN=C(S1)NC2=CC=CC3=CC=CC=C32,15.8489
236,6461550,COC1=CC=CC=C1CNCC2=CC=CS2.Cl,17.7828
237,1107330,COC1=C(C=C(C=C1)C2=NNC(=C2)C3=C(C4=C(C(=C3O)OC)OC=C4)OC)OC,7.94328
238,2161195,CCN1C(=NN=C1SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C4=CC=CS4,1.12202
239,2998265,C=CN1C=CN=C1P(=S)(C2CCCCC2)C3=NC=CN3C=C,1.25893
240,135415449,C1COCCN1CCCN2CC(=C(C2=N)C3=NC(=CS3)C4=CC=C(C=C4)F)O,10
241,2116120,CCOC1=CC=C(C=C1)N2C(=NN=C2SCC3=C(ON=C3C)C)CC4=CC=CC=C4,0.794328
242,2998397,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)OCC(=O)N3CCOCC3)C,15.8489
243,2998398,C1CC(OC1)CNC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC=CC=C5)N,4.46684
244,2377519,CC(C)(C)C(=O)/C(=C\1/N(C(=O)/C(=C/C2=CC=C(C=C2)N(C)C3=CC=CC=C3)/S1)CC4=CC=CO4)/C#N,6.30957
245,704116,CC1=NC(=C2C3=C(CCC3)SC2=N1)NCC4=CC=CO4,15.8489
246,2120718,C1CN(CCN1C2C3=CC=CC=C3C4=CC=CC=C24)C(=O)C5=NNC(=O)C6=CC=CC=C65,11.2202
247,2998672,CC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3COC4=CC=CC=C4O3)C,11.2202
248,2998702,COC1=CC=C(C=C1)C2=NCC(S2)CSC3=NC=CC(=O)N3,25.1189
249,2336545,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=COC4=CC=CC=C4C3=O,22.3872
250,2115079,CC1=CC(=C(N1CC(F)(F)F)C)C(=O)CC#N,3.16228
251,2098196,CC1=C(C(=NO1)C)COC2=CC=CC(=C2)C(=O)OCC(=O)N3CC(=O)NC4=CC=CC=C43,4.46684
252,2594257,CCN1CCC2=C(C1)SC(=N2)NC(=O)C3=CC4=C(C=C3)OCCO4,14.1254
253,2060921,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NCCC3=CNC4=CC=CC=C43,8.91251
254,6882596,CCCC1=NN=C(N1/N=C/C2=CC3=C(C=C2)OCO3)SCC(=O)O,15.8489
255,2545865,CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3)C,3.16228
256,2999101,CCC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CS4,25.1189
257,2116318,CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,5.62341
258,2999150,COC1=CC(=CC(=C1)C(=O)NCC(=O)OC2CCOC2=O)OC,25.1189
259,2393456,C1=CC=C2C(=C1)C(=O)N(C(=N2)SCC(=O)C3=CC=CO3)C4=CC=C(C=C4)Cl,7.07946
260,2999228,CCCCN1C=CN=C1C(=O)C2=CC=C(C=C2)S(=O)(=O)N(CCOC)CCOC,12.5893
261,2115978,COC1=CC=CC=C1NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3,28.1838
262,2104232,C1COC2=C(O1)C=CC(=C2)C(=O)OCC3=NN=C(O3)C4=CC=CC=C4,19.9526
263,2695338,CCOC(=O)/C=C\1/N(C(=O)CS1)CC(=O)NC2=CC3=C(CCC3)C=C2,14.1254
264,135415501,C1CN(CCN1C(=O)COC(=O)CCC2=NC3=CC=CC=C3C(=O)N2)S(=O)(=O)C4=CC=CC=C4,7.94328
265,1407194,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)Br,39.8107
266,2999387,C1CN(CCN1C2=CC=CC=C2)S(=O)(=O)C3=CC=CC(=C3)C(=O)OCC(=O)NCC4=CC=CO4,12.5893
267,2083491,CC1=NC2=CC=CC=C2C(=C1)C(=O)NC3=CC=C(C=C3)N4CCOCC4,15.8489
268,2122192,CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,3.98107
269,2999625,CCCN1C2=CC=CC=C2N=C1NC(=O)C3CCN(CC3)S(=O)(=O)C4=CC=CS4,10
270,2999794,CC1=CC(=NN1CCCNCC(C2=CC=CC=C2)O)C.C(=O)(C(=O)O)O,35.4813
271,2882730,C1CN(CC2=CC=CC=C21)CC(COCC3COC4=CC=CC=C4O3)O.Cl,17.7828
272,2570225,C1=CC=C(C=C1)CCN2C(=O)C3=C(N=C2SCC#N)SC=C3C4=CC=CS4,3.16228
273,2999963,CC1=C(SC2=C1C(=O)NC(=N2)CSC3=NC4=CC=CC=C4N3CCOC)C(=O)OC.CN(C)C=O,3.54813
274,2587014,CC1=CC(=NC2=NC(=NN12)SCN3C(=O)C4=CC=CC=C4C3=O)C,6.30957
275,2575543,C1=CC=C(C=C1)CNC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCO,3.54813
276,2161090,C1CN(C2=CC=CC=C21)CC(=O)NC(=O)NCC3=CC=CO3,28.1838
277,2408768,COC1=CC2=C(C=C1)C(=C(S2)C3=NN=CO3)Cl,7.07946
278,2326513,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=CC=NC=C2)Cl,1
279,2566755,CC(=O)N1CCN(CC1)C2=NC3=CC4=C(C=C3N=C2NS(=O)(=O)C5=CC=CC=C5)OCCO4,17.7828
280,2090740,C1=COC(=C1)C(=O)NC2=NN=C(S2)SCC3=CC=C(C=C3)Cl,31.6228
281,2368170,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)COC(=O)CN3N=C(N=N3)C4=CC=CC=C4)C)C,14.1254
282,2502130,C1=CC=C2C(=C1)C(=O)N(N=N2)COC(=O)CSCC(=O)NC3=CC=C(C=C3)Cl,22.3872
283,3232584,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)CCC#N,7.94328
284,3232585,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,2.51189
285,3232587,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,3.98107
286,3232588,C1=CC=C2C(=C1)C(=NC(=N2)C3=COC=C3)NC4=CC=NC=C4,1.25893
287,3232590,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)N4CCNCC4,19.9526
288,3232591,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,10
289,3232592,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC(=C4)C#N)CC5=CC=C(C=C5)F,19.9526
290,3232593,CN1C2=NC=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F,1.25893
291,3232595,C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCC4=CC=CC=C4,0.501187
292,3232596,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)C[C@H]4CCCO4,12.5893
293,3232599,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,12.5893
294,3232600,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=COC=C4,3.16228
295,3232602,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3,0.0316228
296,3232603,CC(=O)N1CCC2(CCCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,7.94328
297,3232604,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,3.16228
298,3232606,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,25.1189
299,3232607,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3,19.9526
300,3232608,C1CN(CCN1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,25.1189
301,3232610,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5)OC,0.794328
302,3232611,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NC3=CC=C(C=C3)F,2.51189
303,3232612,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)OC,3.98107
304,3232613,CC1=NC2=CN=C(N=C2N(C1=O)C3CC3)NC4=CC(=CC=C4)OC,6.30957
305,3232614,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)OC4=CC=C(C=C4)OC,3.16228
306,3232619,CNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,12.5893
307,3232620,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C=N3)CCC#N,25.1189
308,3232624,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CC4=CC(=CC=C4)OC,2.51189
309,3232625,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC=C4,15.8489
310,3232626,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)OC5=CC=CC=C5,15.8489
311,3232627,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4,10
312,3232629,COCC(=O)N1CCC2(CCCN(C2)C3=CC=CC=C3)CC1,7.94328
313,3232631,CNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3C#N,12.5893
314,3232632,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,2.51189
315,3232634,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C)OC,2.51189
316,3232635,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)C[C@H]5CCCO5,7.94328
317,3232637,C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=COC=C4,19.9526
318,3232639,COCCNC1=NC(=NC=C1)C2=CC(=CC=C2)NS(=O)(=O)C,25.1189
319,3232642,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC(=C3)C#N)NCC4=CN=CC=C4,5.01187
320,3232643,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)N(C)C,15.8489
321,3232644,C1C[C@@]2(CCN(C2)C(=O)NC3=CC(=CC=C3)F)CN(C1)C(=O)C4=CC(=CC=C4)F,15.8489
322,3232645,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NC4=CC=NC=C4,3.98107
323,3232649,C1CC2(CCNCC2)CN(C1)C3=CC=CC=N3,15.8489
324,3232650,CC1=CC=CC=C1C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,0.316228
325,3232651,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,12.5893
326,3232653,C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,15.8489
327,3232654,C1=CC=C(C(=C1)C#N)C2=CN=CN=C2NCC3=CN=CC=C3,0.199526
328,3232655,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4,12.5893
329,3232656,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,10
330,3232657,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3OC,2.51189
331,3232658,C1CC2(CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CN(C1)C4=CC=CC=N4,15.8489
332,3232661,CC(C)CN1CCCC2(C1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3,15.8489
333,3232662,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)OC,0.0501187
334,3232663,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CN=CC=C3,12.5893
335,3232664,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCOC,31.6228
336,3232665,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC5=CC=CC=C5,10
337,3232666,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=C(C=C3)F)OC4=CC(=CC=C4)Cl,15.8489
338,3232669,CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CSN=N3,19.9526
339,3232670,CN1C(=O)C=NC2=CN=C(N=C21)NC3=CC(=CC=C3)OC,12.5893
340,3232671,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4CC4,10
341,3232672,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CN=CC=C4,0.794328
342,3232675,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC(=C3)C#N)NCC4=CC=CS4,3.98107
343,3232676,COC1=CC=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3,1
344,3232677,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC=CC(=C3)C#N,10
345,3232679,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)C(=O)C3=CC=CO3,25.1189
346,3232680,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=COC=C4,12.5893
347,3232682,COC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC4=CC=CC=C4,3.16228
348,3232683,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C(=O)NC4=CC=CC(=C4)C#N,7.94328
349,3232684,COC1=CC=C(C=C1)C(=O)N2CCC[C@]3(C2)CCN(C3)C(=O)NC4=CC=CC(=C4)C#N,7.94328
350,3232685,CNC1=NC(=NC2=CC=CC=C21)C3=CC=C(C=C3)C(=O)N(C)C,31.6228
351,3232689,CN1C=CC=C1C(=O)N2CCC[C@]3(C2)CCN(C3)C(=O)NC4=CC=C(C=C4)OC,1.99526
352,3232690,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)OC5=CC=CC=C5,0.0794328
353,3232692,C1=CC=C(C(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4)C(F)(F)F,5.01187
354,3232693,CC1=CC=CC=C1C2=NC=CC(=N2)NC3=CC=C(C=C3)F,10
355,3232694,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=CC=C4,12.5893
356,3232695,COCCN1C2=NC=NC=C2N=C(C1=O)C3=CC(=C(C=C3)F)F,12.5893
357,3232696,C1CC1N2C3=NC=NC=C3N=C(C2=O)CCC4=CC=CC=C4,10
358,3232697,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)N5CCNCC5,12.5893
359,3232698,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3,0.316228
360,3232700,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,31.6228
361,3232701,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)CCC3=CC=CC=C3,15.8489
362,3232702,C1=CC(=CN=C1)CNC2=NC=NC=C2C3=CN=CC=C3,1.99526
363,3232703,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=CN=C4N(C3=O)CCN,12.5893
364,3232705,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=CN=C2N3C=CN=C3,7.94328
365,3232706,C1=CC=C(C=C1)CNC2=NC=NC(=C2)C3=CN=CC=C3,1.25893
366,3232707,COC1=CC=C(C=C1)N2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC,15.8489
367,3232708,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CC5=CC=C(C=C5)F,7.94328
368,3232709,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N4CCNCC4,15.8489
369,3232711,CC(=O)N1CCC2(CCCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,12.5893
370,3232712,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=CS3)N4CCN(CC4)C,25.1189
371,3232713,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,3.98107
372,3232715,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,5.01187
373,3232717,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,10
374,3232718,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3CN(C)C,3.98107
375,3232722,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,0.501187
376,3232723,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)N4CCNCC4,31.6228
377,3232724,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)C)N5CCNCC5,19.9526
378,3232725,COC1=CC=CC=C1CN2CC3(C2)CCN(CC3)S(=O)(=O)C4=CC=CC=C4,19.9526
379,3232726,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,25.1189
380,3232727,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)CC4=CC=C(C=C4)C#N,0.630957
381,3232728,COC1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl,15.8489
382,3232729,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)CC4=CC=CC=C4,6.30957
383,3232733,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CC5=CC=C(C=C5)F)OC,6.30957
384,3232734,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CNC1,15.8489
385,3232736,COC1=CC=CC=C1CCN2C(=O)C=NC3=CN=CN=C32,19.9526
386,3232737,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,2.51189
387,3232738,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=NC=CC=N4,12.5893
388,3232739,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C=N3)CCC4=CC=CC=C4,15.8489
389,3232740,C1CN(CCC12CCN(CC2)C(=O)C3=CSN=N3)C4=CC=CC(=C4)C5=CC=CC=C5,39.8107
390,3232741,CC1=CN=C(C=N1)CNC2=NC(=NC=C2)C3=COC=C3,25.1189
391,3232742,CC(=O)NCCNC1=NC=NC=C1C2=CC=C(C=C2)N(C)C,1.99526
392,3232743,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=NC=C4,12.5893
393,3232744,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,5.01187
394,3232745,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,5.01187
395,3232746,COC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,0.316228
396,3232747,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4)OC,1.25893
397,3232748,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3OC,2.51189
398,3232749,CC1=NC2=CN=C(N=C2N(C1=O)CCC#N)OC3=CC=CC=C3,25.1189
399,3232750,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C4=CC=C(C=C4)C5=CC=CC=C5,1.58489
400,3232751,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)OC4=CC=CC=C4,15.8489
401,3232755,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3N4CCOCC4,15.8489
402,3232758,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)C4CC4,12.5893
403,3232759,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)N5CCOCC5,3.98107
404,3232763,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,3.16228
405,3232764,COC1=CC=C(C=C1)N2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,10
406,3232766,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CC5=CC=CS5,15.8489
407,3232768,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC=N4,15.8489
408,3232769,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=CC=N4,15.8489
409,3232771,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)F,19.9526
410,3232772,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,10
411,3232773,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC(=CC=C4)OC,12.5893
412,3232774,CS(=O)(=O)N1CCC2(CCCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC1,15.8489
413,3232775,COC1=CC=CC=C1CNC2=NC=NC=C2C3=COC=C3,0.794328
414,3232776,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,1.99526
415,3232777,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCC4=CC=CC=C4,15.8489
416,3232778,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=NC=CN=C4,15.8489
417,3232779,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CC=C3,15.8489
418,3232780,C1C[C@@]2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CC=CO4,12.5893
419,3232782,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)NC4=CC(=CC=C4)OC,10
420,3232783,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)N4CCNCC4,15.8489
421,3232784,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N,25.1189
422,3232786,C1=CSC(=C1)CNC2=NC=NC=C2C3=COC=C3,1.99526
423,3232787,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,7.94328
424,3232790,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)C,31.6228
425,3232792,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC#N,15.8489
426,3232793,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCOC,15.8489
427,3232796,COCCN1C(=O)C=NC2=CN=C(N=C21)OCC3=CC=CC=C3,19.9526
428,3232797,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4)C(=O)N,3.98107
429,3232798,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)OCC4=CC=CC=C4,10
430,3232799,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,3.16228
431,3232800,COC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CS3,0.398107
432,3232802,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CS3)OC,10
433,3232806,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4,12.5893
434,3232807,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)OC3=CC=CC=C3,25.1189
435,3232809,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)NC4=CC(=CC=C4)OC,5.01187
436,3232811,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)C5=CC=CC=C5,31.6228
437,3232812,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CN=CC=C3,10
438,3232813,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N4CCOCC4,5.01187
439,3232814,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)OC,25.1189
440,3232815,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N)OC,2.51189
441,3232816,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)S(=O)(=O)C,19.9526
442,3232817,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCC3=CN=CC=C3,3.98107
443,3232818,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CSN=N4,7.94328
444,3232820,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,12.5893
445,3232821,CN1C2=NC=NC=C2N=C(C1=O)C3=CC=C(C=C3)F,7.94328
446,3232822,C1=CC2=C(C=C1C3=COC=C3)C(=NC=N2)N4C=CN=C4,0.630957
447,3232823,CN(C)C1=NC(=NC2=CC=CC=C21)C3=COC=C3,25.1189
448,3232824,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,0.501187
449,3232825,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F,10
450,3232826,CC(C)NC(=O)N1CCC2(CCN(CC2)C(=O)C3=CC=NC=C3)CC1,25.1189
