,PUBCHEM_CID,smile_1851,p450-cyp2c19-Potency
238,664130,CC1=CC=C(O1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C4=C(N=C(S4)C)C,0.00562341
239,664154,CC1=CC2=C(C=C1)C(=C(N2)C(=O)OC)NC(=O)CN3CCCC4=CC=CC=C43,10
240,664250,CC(C)(C)OC(=O)N1CCCC1C(=O)NCCC2=CC=CC=C2,6.30957
241,664301,C1COCCN1CCNC2=C(N=C(O2)C3=CC=C(C=C3)OCC4=CC=CC=C4)C#N,5.62341
242,664461,C1C(=O)C2=C(O1)C=CC(=C2)OCC3=CC=C(C=C3)F,6.30957
243,6603365,C1=CC=C2C(=C1)C3=C(O2)C(=NC=N3)NCCCN4C=CN=C4.Cl,3.54813
244,664598,CC1=CC(=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)C5=CC=CO5)C,17.7828
245,5389875,CC1CC2=C(O1)C=CC(=C2)/C(=C/3\C(N(C(=O)C3=O)CCN4CCOCC4)C5=CC(=CC=C5)Cl)/O,17.7828
246,664733,CC1=C(C=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)C)C,10
247,664737,CCN1C2=C(C=C(C1=N)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)N4C=CC=CC4=N2,8.91251
248,664759,C1CN(CCN1CC2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)Br,14.1254
249,664826,CCCC(=O)N=C1N(C2CS(=O)(=O)CC2S1)C3=CC=C(C=C3)CC,7.07946
250,5389902,CC1=CC=CN2C1=NC(=C2/C(=C\3/C(N(C(=O)C3=O)CCN4CCOCC4)C5=CC=NC=C5)/O)C,28.1838
251,664974,CC(C)CN1C=NC2=C(C1=N)C(C3=C(O2)CC(CC3=O)(C)C)C4=CC=C(C=C4)OC,39.8107
252,6603255,CC1(CCC(=O)O1)C(=O)CSC2=NC3=CC=CC=C3S2.Br,11.2202
253,665084,C1=COC(=C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)Br,22.3872
254,6602811,CCCCCCN1CC2=CC=CC=C2C1.Br,10
255,665219,COCCN1CNC(=NC1)NC2=NC3=CC=CC=C3S2,14.1254
256,665250,CN1C=C(C=C1C2=NC3=CC=CC=C3N2C)C(=O)C4=CC=C(C=C4)Cl,7.94328
257,665299,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC4=C(C=C3)N=C(N4)C5=CC=C(O5)Br,1.99526
258,665343,CC1=NN=C(S1)SCCCN2C3=C(N=C2N4CCN(CC4)C5=CC=CC=C5)N(C(=O)NC3=O)C,19.9526
259,665380,CCCN1C2=C(C=C(C=C2)OC)C(C1=O)NC(=O)C,22.3872
260,665578,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)N(C)C,22.3872
261,665654,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC,39.8107
262,665725,CN1C2=C(C=C(C1=N)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)N4C=CC=CC4=N2,11.2202
263,665964,C1OC2=C(O1)C=C(C=C2)C3=NN4C(=NN=C4S3)CN5C=NC6=CC=CC=C65,15.8489
264,666213,CCCN1C(=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2CCC5=CCCCC5)C,8.91251
265,666412,COC1=CC=CC(=C1)C2=NOC(=N2)C3=CN=CC=C3,12.5893
266,666498,COC1=C(C=C(C=C1)C2=NOC(=N2)CCCC(=O)NCCC3=CC=CC=C3)OC,7.07946
267,666516,CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CC=CC=C3OC)C(=O)N1CC4CCCO4,22.3872
268,666838,CCN1C2=CC=CC=C2N=C1C3=CC=C(C=C3)N(C)C,39.8107
269,667080,COC1=C(C=C(C=C1)C2=NN3C=NN=C3S2)OC,8.91251
270,667171,CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)OC)NS(=O)(=O)C3=CC=C(S3)Cl)C)C,0.281838
271,667282,CS(=O)(=O)N(CC1=CC2=CC=CC=C2NC1=O)C3CCCCC3,15.8489
272,2997551,CN1C(=NN=C1SCC2=NN=C(O2)C3=CC=C(C=C3)F)C4COC5=CC=CC=C5O4,17.7828
273,2108763,C1=CC=C2C(=C1)C(=O)N(N=N2)CSC3=NN=C(N3CC4=CC=CO4)COC5=CC=C(C=C5)Cl,14.1254
274,5742453,C/C(=C(/C#N)\C(=O)COC1=NC=NC2=C1C=C(C=C2)Br)/N,12.5893
275,2997601,CCCCN1C2=C(C=C(C=C2)S(=O)(=O)N)N=C1SCC3=C(ON=C3C)C,14.1254
276,2997683,CN1C=CN=C1SCC(=O)NC2=C(C=CS2)C#N,7.07946
277,1016562,COC1=CC=C(C=C1)NC(=O)CN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O,10
278,2309247,C1=CC=C(C=C1)C2=NC(=O)C3=C(N2C4=CC=CC=C4)N=CC=C3,22.3872
279,2613812,CCOC1=CC=CC=C1N2C(=NN=N2)SCC(=O)NC3=NOC(=C3)C,12.5893
280,2570762,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=C(C4=CC=CC=C4O3)COC)C,19.9526
281,2997847,C1COCCN1S(=O)(=O)C2=CC=C(S2)C3=C(COC3=O)C4=CC=CC=C4,22.3872
282,2997860,CC1=CC(=C(C=C1)N2C=CN=C2SCC(=O)N(CC(C)C)C3CCS(=O)(=O)C3)C,10
283,2997913,CC1(C(=O)N(C(=O)N1)CC(=O)C2=C(C=CC(=C2)OC)OC)C3=CC=CC=C3,0.223872
284,2116404,CC1=CC(=NO1)NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCC4=CC=CC=C43,4.46684
285,2997950,COC1=CC=C(C=C1)C(CNC(=O)C2=CC(=O)NC3=CC=CC=C32)N4CCCC4,14.1254
286,2997975,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)CNC(=O)C3=CC=CO3,5.62341
287,2605165,C1CCN(C1)C(=O)CSC2=NN=C(N2C3=CC=CC=C3)C4=CC=CS4,28.1838
288,135415414,C1=COC(=C1)CNC(=O)CSC2=NC3=C(C(=CC(=N3)C4=CC=CS4)C(F)(F)F)C(=O)N2,12.5893
289,2079240,CC1=CC=C(O1)/C=C/C2=CC3=C(C(C2)(C)C)SC(=C3C#N)NC(=O)CSC4=NNC(=N4)N,4.46684
290,2426783,COC1=CC=C(C=C1)CN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5=CC=CO5)N,2.51189
291,2998010,CC1=CC(=C(N1CC=C)C)C(=O)CN2C(=O)C3=CC=CC=C3C2=O,3.98107
292,2161188,CC1=CC(=C(N1CCC2=CC=C(C=C2)F)C)C(=O)CSC3=NN=C(S3)N,0.794328
293,2998032,COC1=C(C=C(C=C1)C(=O)NCC(C2=CC=C(C=C2)F)N3CCOCC3)S(=O)(=O)N4CCCC4,6.30957
294,2368566,CCOC(=O)C1=C(N=C(S1)N(CC2=CC=CC=C2)C(=O)CN3C(=O)CN(C3=O)C)C,15.8489
295,2998040,CC(C(=O)NCC1=CC2=C(C=C1)OCO2)N3C4=CC=CC5=C4C(=CC=C5)S3(=O)=O,0.794328
296,2537506,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CSCC3=C(ON=C3C)C)C,17.7828
297,135415419,CCCCC1=NNC2=C1/C(=N/O)/CC(C2)C3=CC=CC=C3,0.446684
298,350843,CC1CN=C(S1)NC2=CC=CC3=CC=CC=C32,3.98107
299,6461550,COC1=CC=CC=C1CNCC2=CC=CS2.Cl,8.91251
300,1107330,COC1=C(C=C(C=C1)C2=NNC(=C2)C3=C(C4=C(C(=C3O)OC)OC=C4)OC)OC,14.1254
301,1860644,CC1=CC(=NN1C2=NC(=C(C=C2)Cl)C(=O)O)C,6.30957
302,2161195,CCN1C(=NN=C1SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C4=CC=CS4,22.3872
303,2091447,CN1C(=O)C(=C(N(C1=O)CC2=CC=CC=C2)N)C(=O)CN3CCOCC3,39.8107
304,2998265,C=CN1C=CN=C1P(=S)(C2CCCCC2)C3=NC=CN3C=C,3.54813
305,69088,CC1=CC(=O)NC2=CC=CC=C12,19.9526
306,2123310,CCOC(=O)N1CCN(CC1)C(=O)CC2=CSC=C2,8.91251
307,135415449,C1COCCN1CCCN2CC(=C(C2=N)C3=NC(=CS3)C4=CC=C(C=C4)F)O,25.1189
308,2121339,C1COC2=C(O1)C=CC(=C2)SCN3C(=O)C4=CC=CC=C4N=N3,1.12202
309,2116120,CCOC1=CC=C(C=C1)N2C(=NN=C2SCC3=C(ON=C3C)C)CC4=CC=CC=C4,5.01187
310,2326262,CCCC(=O)NC1=NC(=CS1)C(=O)OCC,39.8107
311,2998397,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)OCC(=O)N3CCOCC3)C,15.8489
312,2998398,C1CC(OC1)CNC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC=CC=C5)N,12.5893
313,2377519,CC(C)(C)C(=O)/C(=C\1/N(C(=O)/C(=C/C2=CC=C(C=C2)N(C)C3=CC=CC=C3)/S1)CC4=CC=CO4)/C#N,1.77828
314,704116,CC1=NC(=C2C3=C(CCC3)SC2=N1)NCC4=CC=CO4,10
315,2120718,C1CN(CCN1C2C3=CC=CC=C3C4=CC=CC=C24)C(=O)C5=NNC(=O)C6=CC=CC=C65,3.16228
316,2998672,CC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3COC4=CC=CC=C4O3)C,12.5893
317,2998722,CC1CN(CC(O1)C)C(=O)C2=CC3=C(S2)CCC3,14.1254
318,2336545,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=COC4=CC=CC=C4C3=O,14.1254
319,2115079,CC1=CC(=C(N1CC(F)(F)F)C)C(=O)CC#N,22.3872
320,2098196,CC1=C(C(=NO1)C)COC2=CC=CC(=C2)C(=O)OCC(=O)N3CC(=O)NC4=CC=CC=C43,3.16228
321,2594257,CCN1CCC2=C(C1)SC(=N2)NC(=O)C3=CC4=C(C=C3)OCCO4,15.8489
322,2060921,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NCCC3=CNC4=CC=CC=C43,1.77828
323,2998990,CC1=CC=C(C=C1)C(CC(=O)C2=CC=CO2)SCCO,2.81838
324,2545865,CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3)C,1.41254
325,2999097,C1CCN(CC1)C2=NC(=O)C(S2)CC(=O)NC3=CC=CC(=C3)C(=O)O,28.1838
326,2999101,CCC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CS4,5.62341
327,2116318,CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,5.62341
328,2393456,C1=CC=C2C(=C1)C(=O)N(C(=N2)SCC(=O)C3=CC=CO3)C4=CC=C(C=C4)Cl,0.354813
329,2569738,CN1C2=CC=CC=C2C(=O)N=C1CCC(=O)NC3=CC=C(C=C3)N4CCOCC4,35.4813
330,2999228,CCCCN1C=CN=C1C(=O)C2=CC=C(C=C2)S(=O)(=O)N(CCOC)CCOC,35.4813
331,2115978,COC1=CC=CC=C1NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3,5.01187
332,2104232,C1COC2=C(O1)C=CC(=C2)C(=O)OCC3=NN=C(O3)C4=CC=CC=C4,8.91251
333,2695338,CCOC(=O)/C=C\1/N(C(=O)CS1)CC(=O)NC2=CC3=C(CCC3)C=C2,3.16228
334,721568,C1=CC2=C(NN=C2C=C1)Br,11.2202
335,2422615,C1=CC=C(C=C1)COC(=O)CN2N=C(N=N2)C3=CC=CC=C3,3.98107
336,2999387,C1CN(CCN1C2=CC=CC=C2)S(=O)(=O)C3=CC=CC(=C3)C(=O)OCC(=O)NCC4=CC=CO4,0.707946
337,2115176,CCC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=NOC(=C3)C,7.94328
338,2122192,CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,2.51189
339,2999625,CCCN1C2=CC=CC=C2N=C1NC(=O)C3CCN(CC3)S(=O)(=O)C4=CC=CS4,1.58489
340,2434657,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=C(O2)Br,11.2202
341,2574588,CCN(CC(=O)NC1=CC2=C(C=C1)OCCO2)C(=O)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,22.3872
342,733062,CCS(=O)(=O)C1=CC(=C(C=C1)O)NC(=O)NC2=CC=CC=C2,39.8107
343,2882730,C1CN(CC2=CC=CC=C21)CC(COCC3COC4=CC=CC=C4O3)O.Cl,5.01187
344,2570225,C1=CC=C(C=C1)CCN2C(=O)C3=C(N=C2SCC#N)SC=C3C4=CC=CS4,1.41254
345,2999949,C1CN(CCN1CCC2=CC=CC=N2)C3CC(=O)N(C3=O)C4=CC=C(C=C4)Cl,8.91251
346,2999963,CC1=C(SC2=C1C(=O)NC(=N2)CSC3=NC4=CC=CC=C4N3CCOC)C(=O)OC.CN(C)C=O,0.707946
347,2587014,CC1=CC(=NC2=NC(=NN12)SCN3C(=O)C4=CC=CC=C4C3=O)C,2.51189
348,2999987,COC1=CC(=CC(=C1OC)OC)CC(=O)OC2CCOC2=O,8.91251
349,4879,C1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)N,4.46684
350,2575543,C1=CC=C(C=C1)CNC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCO,11.2202
351,3000015,C1COC(=O)C1SC2=NC3=C(O2)C=CC(=C3)Cl,12.5893
352,888621,CC1=CC=CC2=NC(=NC(=O)N12)C(F)(F)F,28.1838
353,6603002,C1=CC=C(C=C1)OC2=CC=CC(=C2)NC(=O)CN3C=CSC3=N.Cl,15.8489
354,2161090,C1CN(C2=CC=CC=C21)CC(=O)NC(=O)NCC3=CC=CO3,7.94328
355,2314340,CC(=O)N1C2=C(C=C(C=C2)OC)C3=CC=CC=C3S1(=O)=O,25.1189
356,3000138,C1CN(CCN1C(=O)CN2C=C(C=CC2=O)C(F)(F)F)S(=O)(=O)C3=CC=CC=C3,31.6228
357,2408768,COC1=CC2=C(C=C1)C(=C(S2)C3=NN=CO3)Cl,7.94328
358,2336875,CC1=CN=C(C=N1)C(=O)OCC(=O)NC2=CC=C(C=C2)Cl,12.5893
359,2326513,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=CC=NC=C2)Cl,0.01
360,2090740,C1=COC(=C1)C(=O)NC2=NN=C(S2)SCC3=CC=C(C=C3)Cl,4.46684
361,2368170,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)COC(=O)CN3N=C(N=N3)C4=CC=CC=C4)C)C,11.2202
362,2502130,C1=CC=C2C(=C1)C(=O)N(N=N2)COC(=O)CSCC(=O)NC3=CC=C(C=C3)Cl,11.2202
363,3232585,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,25.1189
364,3232586,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)C4=CC=C(C=C4)C5=CC=CC=C5,19.9526
365,3232587,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,25.1189
366,3232588,C1=CC=C2C(=C1)C(=NC(=N2)C3=COC=C3)NC4=CC=NC=C4,19.9526
367,3232592,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC(=C4)C#N)CC5=CC=C(C=C5)F,10
368,3232595,C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCC4=CC=CC=C4,0.501187
369,3232596,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)C[C@H]4CCCO4,39.8107
370,3232598,CC1=CC=CC=C1C2=CC(=NC=N2)N(C)C,12.5893
371,3232599,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,2.51189
372,3232600,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=COC=C4,0.501187
373,3232602,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3,0.398107
374,3232603,CC(=O)N1CCC2(CCCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,15.8489
375,3232604,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,3.98107
376,3232606,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,10
377,3232608,C1CN(CCN1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,25.1189
378,3232610,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5)OC,10
379,3232612,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)OC,0.0251189
380,3232614,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)OC4=CC=C(C=C4)OC,12.5893
381,3232619,CNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,12.5893
382,3232624,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CC4=CC(=CC=C4)OC,0.794328
383,3232627,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4,6.30957
384,3232629,COCC(=O)N1CCC2(CCCN(C2)C3=CC=CC=C3)CC1,19.9526
385,3232632,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,3.16228
386,3232634,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C)OC,15.8489
387,3232636,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CCC5=CC=CC=C5,39.8107
388,3232637,C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=COC=C4,31.6228
389,3232640,C1CN(CCC12CCN(CC2)C(=O)C3=CC=NC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5,39.8107
390,3232643,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)N(C)C,25.1189
391,3232645,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NC4=CC=NC=C4,5.01187
392,3232649,C1CC2(CCNCC2)CN(C1)C3=CC=CC=N3,19.9526
393,3232650,CC1=CC=CC=C1C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,0.0501187
394,3232651,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,19.9526
395,3232652,C1=CC=C(C=C1)C2=NC3=CN=CN=C3N(C2=O)CC4=CC=CC=C4Cl,7.94328
396,3232653,C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,1.99526
397,3232655,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4,12.5893
398,3232657,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3OC,5.01187
399,3232660,C1CN(CCC12CN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,0.158489
400,3232661,CC(C)CN1CCCC2(C1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3,31.6228
401,3232663,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CN=CC=C3,6.30957
402,3232664,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCOC,10
403,3232665,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC5=CC=CC=C5,39.8107
404,3232666,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=C(C=C3)F)OC4=CC(=CC=C4)Cl,31.6228
405,3232667,COCC(=O)N1CCC2(CC1)CN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,19.9526
406,3232671,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4CC4,15.8489
407,3232672,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CN=CC=C4,3.16228
408,3232674,C1C[C@@]2(CCN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)CNC1,19.9526
409,3232676,COC1=CC=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3,2.51189
410,3232677,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC=CC(=C3)C#N,12.5893
411,3232682,COC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC4=CC=CC=C4,7.94328
412,3232690,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)OC5=CC=CC=C5,39.8107
413,3232691,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC=CC=C3C(F)(F)F,10
414,3232692,C1=CC=C(C(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4)C(F)(F)F,3.16228
415,3232693,CC1=CC=CC=C1C2=NC=CC(=N2)NC3=CC=C(C=C3)F,3.16228
416,3232694,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=CC=C4,3.16228
417,3232696,C1CC1N2C3=NC=NC=C3N=C(C2=O)CCC4=CC=CC=C4,39.8107
418,3232697,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)N5CCNCC5,39.8107
419,3232698,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3,1.99526
420,3232701,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)CCC3=CC=CC=C3,0.316228
421,3232703,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=CN=C4N(C3=O)CCN,31.6228
422,3232704,CN1CCN(CC1)C2=NC=NC(=C2)C3=CC=CC=C3Cl,12.5893
423,3232708,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CC5=CC=C(C=C5)F,39.8107
424,3232709,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N4CCNCC4,39.8107
425,3232711,CC(=O)N1CCC2(CCCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,15.8489
426,3232713,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,0.316228
427,3232715,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,25.1189
428,3232717,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,6.30957
429,3232722,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,0.199526
430,3232724,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)C)N5CCNCC5,10
431,3232733,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CC5=CC=C(C=C5)F)OC,15.8489
432,3232734,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CNC1,12.5893
433,3232736,COC1=CC=CC=C1CCN2C(=O)C=NC3=CN=CN=C32,7.94328
434,3232737,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,7.94328
435,3232738,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=NC=CC=N4,0.398107
436,3232739,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C=N3)CCC4=CC=CC=C4,1000000
437,3232742,CC(=O)NCCNC1=NC=NC=C1C2=CC=C(C=C2)N(C)C,19.9526
438,3232743,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=NC=C4,7.94328
439,3232746,COC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,1.99526
440,3232747,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4)OC,31.6228
441,3232751,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)OC4=CC=CC=C4,19.9526
442,3232753,C1C[C@@H](OC1)CN2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,39.8107
443,3232754,COCC(=O)N1CCC2(CC1)CN(C2)CC3=CC=CC=C3OC,39.8107
444,3232763,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,15.8489
445,3232764,COC1=CC=C(C=C1)N2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,15.8489
446,3232765,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CS3)OC4=CC(=CC=C4)Cl,10
447,3232767,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)C4=CC=NC=C4,10
448,3232768,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC=N4,12.5893
449,3232769,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=CC=N4,15.8489
450,3232771,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)F,31.6228
451,3232772,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,10
452,3232774,CS(=O)(=O)N1CCC2(CCCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC1,10
453,3232775,COC1=CC=CC=C1CNC2=NC=NC=C2C3=COC=C3,6.30957
454,3232777,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCC4=CC=CC=C4,1
455,3232779,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CC=C3,39.8107
456,3232780,C1C[C@@]2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CC=CO4,5.01187
457,3232782,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)NC4=CC(=CC=C4)OC,39.8107
458,3232784,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N,6.30957
459,3232785,COC(=O)N1CCC[C@]2(C1)CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4,39.8107
460,3232786,C1=CSC(=C1)CNC2=NC=NC=C2C3=COC=C3,15.8489
461,3232787,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,12.5893
462,3232792,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC#N,15.8489
463,3232795,CN1C=CC=C1C(=O)N2CCC3(CC2)CN(C3)C4=CC=CC(=C4)C5=CC=CC=C5,39.8107
464,3232796,COCCN1C(=O)C=NC2=CN=C(N=C21)OCC3=CC=CC=C3,12.5893
465,3232797,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4)C(=O)N,2.51189
466,3232799,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,12.5893
