,PUBCHEM_CID,smile_1851,p450-cyp1a2-Potency
242,666498,COC1=C(C=C(C=C1)C2=NOC(=N2)CCCC(=O)NCCC3=CC=CC=C3)OC,15.8489
243,666499,CC1=C(C2=NC(=C(C(=O)N2N1)C#N)C3=CC=CC=C3)C4=CC=CC=C4,19.9526
244,666838,CCN1C2=CC=CC=C2N=C1C3=CC=C(C=C3)N(C)C,7.94328
245,667080,COC1=C(C=C(C=C1)C2=NN3C=NN=C3S2)OC,19.9526
246,667171,CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)OC)NS(=O)(=O)C3=CC=C(S3)Cl)C)C,5.62341
247,667315,CN(CC1=CC2=CC=CC=C2NC1=O)S(=O)(=O)C,28.1838
248,2997551,CN1C(=NN=C1SCC2=NN=C(O2)C3=CC=C(C=C3)F)C4COC5=CC=CC=C5O4,3.98107
249,2108763,C1=CC=C2C(=C1)C(=O)N(N=N2)CSC3=NN=C(N3CC4=CC=CO4)COC5=CC=C(C=C5)Cl,3.16228
250,5742453,C/C(=C(/C#N)\C(=O)COC1=NC=NC2=C1C=C(C=C2)Br)/N,0.0316228
251,2997601,CCCCN1C2=C(C=C(C=C2)S(=O)(=O)N)N=C1SCC3=C(ON=C3C)C,6.30957
252,2360612,CN1C(=NC2=C(P1(=O)N3CCOCC3)C=C(S2)C(=O)OC)C4=CC=CC=C4,2.51189
253,2997683,CN1C=CN=C1SCC(=O)NC2=C(C=CS2)C#N,3.16228
254,1016562,COC1=CC=C(C=C1)NC(=O)CN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O,3.16228
255,2570762,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=C(C4=CC=CC=C4O3)COC)C,0.562341
256,2601844,COC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2N)C3CC3,39.8107
257,2997847,C1COCCN1S(=O)(=O)C2=CC=C(S2)C3=C(COC3=O)C4=CC=CC=C4,25.1189
258,2997950,COC1=CC=C(C=C1)C(CNC(=O)C2=CC(=O)NC3=CC=CC=C32)N4CCCC4,19.9526
259,2997975,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)CNC(=O)C3=CC=CO3,15.8489
260,2605165,C1CCN(C1)C(=O)CSC2=NN=C(N2C3=CC=CC=C3)C4=CC=CS4,3.98107
261,135415414,C1=COC(=C1)CNC(=O)CSC2=NC3=C(C(=CC(=N3)C4=CC=CS4)C(F)(F)F)C(=O)N2,3.98107
262,943085,C1=CC=C(C=C1)N2C3=C(C=N2)C4=NN=CN4C=N3,6.30957
263,2426783,COC1=CC=C(C=C1)CN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5=CC=CO5)N,3.98107
264,2161188,CC1=CC(=C(N1CCC2=CC=C(C=C2)F)C)C(=O)CSC3=NN=C(S3)N,7.94328
265,2998032,COC1=C(C=C(C=C1)C(=O)NCC(C2=CC=C(C=C2)F)N3CCOCC3)S(=O)(=O)N4CCCC4,10
266,2368566,CCOC(=O)C1=C(N=C(S1)N(CC2=CC=CC=C2)C(=O)CN3C(=O)CN(C3=O)C)C,19.9526
267,2998040,CC(C(=O)NCC1=CC2=C(C=C1)OCO2)N3C4=CC=CC5=C4C(=CC=C5)S3(=O)=O,1.77828
268,2537506,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CSCC3=C(ON=C3C)C)C,15.8489
269,135415419,CCCCC1=NNC2=C1/C(=N/O)/CC(C2)C3=CC=CC=C3,0.398107
270,350843,CC1CN=C(S1)NC2=CC=CC3=CC=CC=C32,1.99526
271,6461550,COC1=CC=CC=C1CNCC2=CC=CS2.Cl,0.251189
272,1107330,COC1=C(C=C(C=C1)C2=NNC(=C2)C3=C(C4=C(C(=C3O)OC)OC=C4)OC)OC,6.30957
273,2123807,COC1=C(C=C(C=C1)C(=O)NC2=CC=CC3=C2C(=O)NC3=O)S(=O)(=O)N4CCOCC4,1
274,69088,CC1=CC(=O)NC2=CC=CC=C12,15.8489
275,6861488,C1=CC=C(C=C1)NC(=O)/C=N/O,14.1254
276,2123310,CCOC(=O)N1CCN(CC1)C(=O)CC2=CSC=C2,3.98107
277,135415449,C1COCCN1CCCN2CC(=C(C2=N)C3=NC(=CS3)C4=CC=C(C=C4)F)O,15.8489
278,2121339,C1COC2=C(O1)C=CC(=C2)SCN3C(=O)C4=CC=CC=C4N=N3,3.98107
279,2116120,CCOC1=CC=C(C=C1)N2C(=NN=C2SCC3=C(ON=C3C)C)CC4=CC=CC=C4,5.01187
280,2326262,CCCC(=O)NC1=NC(=CS1)C(=O)OCC,15.8489
281,2998397,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)OCC(=O)N3CCOCC3)C,3.16228
282,2998398,C1CC(OC1)CNC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)C5=CC=CC=C5)N,6.30957
283,2400918,C1CCC2=C(C1)C3=C(S2)N=CN4C3=NS(=O)(=O)CC4,0.398107
284,704116,CC1=NC(=C2C3=C(CCC3)SC2=N1)NCC4=CC=CO4,2.51189
285,2998651,C1COC(=O)C1NC(=O)COC2=CC=C(C=C2)OCC3=CC=CC=C3,12.5893
286,2120718,C1CN(CCN1C2C3=CC=CC=C3C4=CC=CC=C24)C(=O)C5=NNC(=O)C6=CC=CC=C65,15.8489
287,2998702,COC1=CC=C(C=C1)C2=NCC(S2)CSC3=NC=CC(=O)N3,6.30957
288,2998722,CC1CN(CC(O1)C)C(=O)C2=CC3=C(S2)CCC3,12.5893
289,2336545,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=O)C3=COC4=CC=CC=C4C3=O,31.6228
290,2115079,CC1=CC(=C(N1CC(F)(F)F)C)C(=O)CC#N,15.8489
291,2098196,CC1=C(C(=NO1)C)COC2=CC=CC(=C2)C(=O)OCC(=O)N3CC(=O)NC4=CC=CC=C43,25.1189
292,2594257,CCN1CCC2=C(C1)SC(=N2)NC(=O)C3=CC4=C(C=C3)OCCO4,3.16228
293,2060921,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NCCC3=CNC4=CC=CC=C43,3.98107
294,2998990,CC1=CC=C(C=C1)C(CC(=O)C2=CC=CO2)SCCO,25.1189
295,6882596,CCCC1=NN=C(N1/N=C/C2=CC3=C(C=C2)OCO3)SCC(=O)O,15.8489
296,2545865,CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3)C,1.99526
297,2999101,CCC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CS4,3.54813
298,2116318,CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,15.8489
299,2999150,COC1=CC(=CC(=C1)C(=O)NCC(=O)OC2CCOC2=O)OC,0.0316228
300,2999154,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=C(N(N=C3C)C4=CC=CC=C4)Cl,5.01187
301,1234753,COC(=O)C1=C(N(N=N1)CC2=CC=CC=C2)N,0.125893
302,2393456,C1=CC=C2C(=C1)C(=O)N(C(=N2)SCC(=O)C3=CC=CO3)C4=CC=C(C=C4)Cl,1.58489
303,2569738,CN1C2=CC=CC=C2C(=O)N=C1CCC(=O)NC3=CC=C(C=C3)N4CCOCC4,1000000
304,2999228,CCCCN1C=CN=C1C(=O)C2=CC=C(C=C2)S(=O)(=O)N(CCOC)CCOC,0.199526
305,2115978,COC1=CC=CC=C1NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3,12.5893
306,2104232,C1COC2=C(O1)C=CC(=C2)C(=O)OCC3=NN=C(O3)C4=CC=CC=C4,2.51189
307,2695338,CCOC(=O)/C=C\1/N(C(=O)CS1)CC(=O)NC2=CC3=C(CCC3)C=C2,6.30957
308,721568,C1=CC2=C(NN=C2C=C1)Br,1.58489
309,2422615,C1=CC=C(C=C1)COC(=O)CN2N=C(N=N2)C3=CC=CC=C3,1.77828
310,595193,CCN1C2=CC=CC=C2N=C1N,25.1189
311,2083491,CC1=NC2=CC=CC=C2C(=C1)C(=O)NC3=CC=C(C=C3)N4CCOCC4,10
312,2115176,CCC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=NOC(=C3)C,3.16228
313,2999540,CCC1=CC=C(C=C1)OCC(=O)OC2CCS(=O)(=O)C2,12.5893
314,2122192,CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=CC3=C(C=C2)OCCO3)N,31.6228
315,271643,C1=CC2=C(C=C1Cl)C=C(C(=O)O2)C(=O)O,0.0251189
316,2999625,CCCN1C2=CC=CC=C2N=C1NC(=O)C3CCN(CC3)S(=O)(=O)C4=CC=CS4,19.9526
317,2123289,C1CC(=NC1)NC2=NC3=CC=CC=C3N2,2.51189
318,2434657,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=C(O2)Br,0.316228
319,2574588,CCN(CC(=O)NC1=CC2=C(C=C1)OCCO2)C(=O)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,12.5893
320,733062,CCS(=O)(=O)C1=CC(=C(C=C1)O)NC(=O)NC2=CC=CC=C2,19.9526
321,2999794,CC1=CC(=NN1CCCNCC(C2=CC=CC=C2)O)C.C(=O)(C(=O)O)O,39.8107
322,2882730,C1CN(CC2=CC=CC=C21)CC(COCC3COC4=CC=CC=C4O3)O.Cl,5.01187
323,2570225,C1=CC=C(C=C1)CCN2C(=O)C3=C(N=C2SCC#N)SC=C3C4=CC=CS4,1
324,2999963,CC1=C(SC2=C1C(=O)NC(=N2)CSC3=NC4=CC=CC=C4N3CCOC)C(=O)OC.CN(C)C=O,25.1189
325,2999987,COC1=CC(=CC(=C1OC)OC)CC(=O)OC2CCOC2=O,7.94328
326,4879,C1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)N,6.30957
327,2575543,C1=CC=C(C=C1)CNC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCO,31.6228
328,3000015,C1COC(=O)C1SC2=NC3=C(O2)C=CC(=C3)Cl,7.94328
329,888621,CC1=CC=CC2=NC(=NC(=O)N12)C(F)(F)F,0.0316228
330,6603002,C1=CC=C(C=C1)OC2=CC=CC(=C2)NC(=O)CN3C=CSC3=N.Cl,6.30957
331,2161090,C1CN(C2=CC=CC=C21)CC(=O)NC(=O)NCC3=CC=CO3,6.30957
332,2314340,CC(=O)N1C2=C(C=C(C=C2)OC)C3=CC=CC=C3S1(=O)=O,19.9526
333,3000138,C1CN(CCN1C(=O)CN2C=C(C=CC2=O)C(F)(F)F)S(=O)(=O)C3=CC=CC=C3,39.8107
334,2408768,COC1=CC2=C(C=C1)C(=C(S2)C3=NN=CO3)Cl,0.794328
335,2336875,CC1=CN=C(C=N1)C(=O)OCC(=O)NC2=CC=C(C=C2)Cl,10
336,2326513,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=CC=NC=C2)Cl,3.98107
337,2566755,CC(=O)N1CCN(CC1)C2=NC3=CC4=C(C=C3N=C2NS(=O)(=O)C5=CC=CC=C5)OCCO4,15.8489
338,2090740,C1=COC(=C1)C(=O)NC2=NN=C(S2)SCC3=CC=C(C=C3)Cl,3.16228
339,2368170,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)COC(=O)CN3N=C(N=N3)C4=CC=CC=C4)C)C,1.58489
340,2502130,C1=CC=C2C(=C1)C(=O)N(N=N2)COC(=O)CSCC(=O)NC3=CC=C(C=C3)Cl,25.1189
341,3232584,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC(=C3)C#N)CCC#N,0.630957
342,3232585,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,2.51189
343,3232587,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,0.398107
344,3232588,C1=CC=C2C(=C1)C(=NC(=N2)C3=COC=C3)NC4=CC=NC=C4,0.158489
345,3232590,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)N4CCNCC4,10
346,3232591,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,7.94328
347,3232593,CN1C2=NC=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F,0.630957
348,3232594,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCC#N,19.9526
349,3232595,C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCC4=CC=CC=C4,0.125893
350,3232596,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)C[C@H]4CCCO4,3.16228
351,3232597,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)OC)CC5=CC=CS5,3.98107
352,3232598,CC1=CC=CC=C1C2=CC(=NC=N2)N(C)C,1.99526
353,3232599,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,0.794328
354,3232600,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=COC=C4,0.501187
355,3232602,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3,1
356,3232603,CC(=O)N1CCC2(CCCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,5.01187
357,3232604,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,7.94328
358,3232605,CC1=C(C(=NO1)C)C2=CC(=NC=N2)N(C)C,3.16228
359,3232606,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,1.58489
360,3232607,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3,15.8489
361,3232608,C1CN(CCN1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,2.51189
362,3232609,C1CC1N2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,0.158489
363,3232610,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5)OC,1.25893
364,3232611,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NC3=CC=C(C=C3)F,31.6228
365,3232612,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)OC,3.16228
366,3232613,CC1=NC2=CN=C(N=C2N(C1=O)C3CC3)NC4=CC(=CC=C4)OC,1.25893
367,3232614,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)OC4=CC=C(C=C4)OC,3.98107
368,3232615,C1CN(CCC12CN(C2)C(=O)NC3=CC=CC=C3)C(=O)OC4=CC=CC=C4,19.9526
369,3232616,COC1=NC=C2C(=N1)N(C(=O)C=N2)CCC#N,19.9526
370,3232618,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)F)C4=CC=CC=C4,15.8489
371,3232619,CNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,0.501187
372,3232620,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C=N3)CCC#N,12.5893
373,3232623,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CC5=CC=CS5,12.5893
374,3232624,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CC4=CC(=CC=C4)OC,15.8489
375,3232626,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)OC5=CC=CC=C5,3.98107
376,3232627,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4,12.5893
377,3232631,CNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3C#N,1
378,3232632,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,15.8489
379,3232633,CC1=NC2=CN=C(N=C2N(C1=O)CCC#N)N3CCOCC3,12.5893
380,3232634,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C)OC,15.8489
381,3232635,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)C[C@H]5CCCO5,10
382,3232636,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CCC5=CC=CC=C5,25.1189
383,3232637,C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=COC=C4,0.199526
384,3232638,COC1=CC=C(C=C1)C(=O)N2CCC3(CCN(CC3)CC4=CC=C(C=C4)C#N)CC2,12.5893
385,3232639,COCCNC1=NC(=NC=C1)C2=CC(=CC=C2)NS(=O)(=O)C,1.99526
386,3232640,C1CN(CCC12CCN(CC2)C(=O)C3=CC=NC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5,12.5893
387,3232642,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC(=C3)C#N)NCC4=CN=CC=C4,0.251189
388,3232643,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)N(C)C,0.0398107
389,3232644,C1C[C@@]2(CCN(C2)C(=O)NC3=CC(=CC=C3)F)CN(C1)C(=O)C4=CC(=CC=C4)F,12.5893
390,3232645,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NC4=CC=NC=C4,0.501187
391,3232646,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C=N3)C,12.5893
392,3232647,C1CNCCC1NC2=NC(=NC3=CC=CC=C32)C4=COC=C4,15.8489
393,3232649,C1CC2(CCNCC2)CN(C1)C3=CC=CC=N3,25.1189
394,3232650,CC1=CC=CC=C1C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,0.630957
395,3232651,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,0.630957
396,3232652,C1=CC=C(C=C1)C2=NC3=CN=CN=C3N(C2=O)CC4=CC=CC=C4Cl,1.99526
397,3232653,C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,1.58489
398,3232654,C1=CC=C(C(=C1)C#N)C2=CN=CN=C2NCC3=CN=CC=C3,0.0630957
399,3232655,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4,19.9526
400,3232657,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3OC,1.25893
401,3232658,C1CC2(CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CN(C1)C4=CC=CC=N4,19.9526
402,3232659,CS(=O)(=O)N1CCC2(CCCN(C2)C(=O)NC3=CC=CC=C3)CC1,15.8489
403,3232660,C1CN(CCC12CN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,1
404,3232662,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)OC,1.99526
405,3232663,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CN=CC=C3,0.794328
406,3232664,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCOC,3.98107
407,3232665,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC5=CC=CC=C5,0.501187
408,3232666,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=C(C=C3)F)OC4=CC(=CC=C4)Cl,12.5893
409,3232667,COCC(=O)N1CCC2(CC1)CN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,25.1189
410,3232668,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)C5=CC=C(C=C5)OC,19.9526
411,3232670,CN1C(=O)C=NC2=CN=C(N=C21)NC3=CC(=CC=C3)OC,1.58489
412,3232671,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4CC4,3.16228
413,3232672,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CN=CC=C4,0.316228
414,3232674,C1C[C@@]2(CCN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)CNC1,12.5893
415,3232675,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC(=C3)C#N)NCC4=CC=CS4,0.316228
416,3232676,COC1=CC=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3,0.0316228
417,3232677,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC=CC(=C3)C#N,0.1
418,3232678,C1CN(CCC12CN(C2)C3=NC=CC=N3)C(=O)OC4=CC=CC=C4,25.1189
419,3232680,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=COC=C4,1.99526
420,3232682,COC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC4=CC=CC=C4,3.98107
421,3232685,CNC1=NC(=NC2=CC=CC=C21)C3=CC=C(C=C3)C(=O)N(C)C,3.16228
422,3232686,C1CN(CCC12CN(C2)C(=O)NC3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,25.1189
423,3232687,CC1=C(C(=NO1)C)C2=CC(=NC=N2)NC3CCNCC3,0.125893
424,3232688,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=C(C=C4)C(=O)N(C)C,15.8489
425,3232690,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)OC5=CC=CC=C5,12.5893
426,3232691,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC=CC=C3C(F)(F)F,15.8489
427,3232692,C1=CC=C(C(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4)C(F)(F)F,7.94328
428,3232693,CC1=CC=CC=C1C2=NC=CC(=N2)NC3=CC=C(C=C3)F,0.630957
429,3232694,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=CC=C4,1.58489
430,3232695,COCCN1C2=NC=NC=C2N=C(C1=O)C3=CC(=C(C=C3)F)F,0.251189
431,3232696,C1CC1N2C3=NC=NC=C3N=C(C2=O)CCC4=CC=CC=C4,6.30957
432,3232697,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)N5CCNCC5,3.98107
433,3232698,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3,12.5893
434,3232699,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)F)C[C@H]4CCCO4,2.51189
435,3232700,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,15.8489
436,3232701,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)CCC3=CC=CC=C3,1.58489
437,3232702,C1=CC(=CN=C1)CNC2=NC=NC=C2C3=CN=CC=C3,5.01187
438,3232703,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=CN=C4N(C3=O)CCN,6.30957
439,3232704,CN1CCN(CC1)C2=NC=NC(=C2)C3=CC=CC=C3Cl,19.9526
440,3232705,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=CN=C2N3C=CN=C3,15.8489
441,3232706,C1=CC=C(C=C1)CNC2=NC=NC(=C2)C3=CN=CC=C3,1.25893
442,3232707,COC1=CC=C(C=C1)N2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC,3.98107
443,3232708,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CC5=CC=C(C=C5)F,15.8489
444,3232709,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N4CCNCC4,12.5893
445,3232710,CC1=NC2=CN=C(N=C2N(C1=O)C)N3CCN(CC3)C,12.5893
446,3232711,CC(=O)N1CCC2(CCCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,15.8489
447,3232712,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=CS3)N4CCN(CC4)C,12.5893
448,3232713,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,1
449,3232715,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,12.5893
450,3232716,CS(=O)(=O)N1CCC2(CCCN(C2)C3=NC=CC=N3)CC1,15.8489
451,3232717,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,12.5893
452,3232718,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3CN(C)C,3.16228
453,3232722,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,12.5893
454,3232723,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)N4CCNCC4,7.94328
455,3232724,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)C)N5CCNCC5,15.8489
456,3232726,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N,3.16228
457,3232728,COC1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl,5.01187
458,3232730,COCCN1C2=NC=NC=C2N=C(C1=O)C3=CC=CC=C3,0.794328
459,3232733,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CC5=CC=C(C=C5)F)OC,7.94328
460,3232734,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CNC1,12.5893
461,3232735,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)OC4=CC=CC=C4,1.58489
462,3232736,COC1=CC=CC=C1CCN2C(=O)C=NC3=CN=CN=C32,2.51189
463,3232737,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,12.5893
464,3232738,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=NC=CC=N4,15.8489
465,3232739,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C=N3)CCC4=CC=CC=C4,1
466,3232740,C1CN(CCC12CCN(CC2)C(=O)C3=CSN=N3)C4=CC=CC(=C4)C5=CC=CC=C5,15.8489
467,3232741,CC1=CN=C(C=N1)CNC2=NC(=NC=C2)C3=COC=C3,12.5893
468,3232742,CC(=O)NCCNC1=NC=NC=C1C2=CC=C(C=C2)N(C)C,6.30957
469,3232743,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=NC=C4,31.6228
470,3232744,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,25.1189
471,3232745,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,25.1189
472,3232746,COC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,0.316228
473,3232747,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4)OC,0.398107
474,3232748,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3OC,12.5893
475,3232749,CC1=NC2=CN=C(N=C2N(C1=O)CCC#N)OC3=CC=CC=C3,19.9526
